date,sentiment
2021-01-22,neutral
2021-01-22,neutral
2021-01-22,positive
2021-01-22,neutral
2021-01-22,neutral
2021-01-22,neutral
2021-01-23,negative
2021-01-24,neutral
2021-01-24,neutral
2021-01-24,positive
2021-01-25,positive
2021-01-25,positive
2021-01-25,neutral
2021-01-25,negative
2021-01-25,positive
2021-01-25,neutral
2021-01-25,negative
2021-01-25,neutral
2021-01-25,negative
2021-01-26,negative
2021-01-26,neutral
2021-01-26,neutral
2021-01-26,positive
2021-01-26,positive
2021-01-26,positive
2021-01-26,neutral
2021-01-26,neutral
2021-01-26,neutral
2021-01-27,negative
2021-01-27,negative
2021-01-27,neutral
2021-01-27,neutral
2021-01-27,neutral
2021-01-27,negative
2021-01-27,neutral
2021-01-28,positive
2021-01-28,negative
2021-01-28,positive
2021-01-28,negative
2021-01-28,negative
2021-01-28,negative
2021-01-28,positive
2021-01-28,neutral
2021-01-28,positive
2021-01-28,neutral
2021-01-29,positive
2021-01-29,negative
2021-01-29,positive
2021-01-30,neutral
2021-01-30,negative
2021-02-01,positive
2021-02-01,neutral
2021-02-01,negative
2021-02-01,neutral
2021-02-01,neutral
2021-02-01,negative
2021-02-01,neutral
2021-02-01,positive
2021-02-01,neutral
2021-02-01,positive
2021-02-01,neutral
2021-02-01,positive
2021-02-01,neutral
2021-02-02,positive
2021-02-02,neutral
2021-02-02,neutral
2021-02-02,neutral
2021-02-02,neutral
2021-02-02,positive
2021-02-02,neutral
2021-02-03,neutral
2021-02-03,neutral
2021-02-03,positive
2021-02-03,positive
2021-02-03,positive
2021-02-03,neutral
2021-02-03,neutral
2021-02-03,negative
2021-02-04,neutral
2021-02-04,neutral
2021-02-04,neutral
2021-02-04,neutral
2021-02-04,neutral
2021-02-04,positive
2021-02-04,neutral
2021-02-04,positive
2021-02-04,positive
2021-02-04,negative
2021-02-05,neutral
2021-02-05,neutral
2021-02-05,positive
2021-02-05,neutral
2021-02-05,neutral
2021-02-07,neutral
2021-02-08,positive
2021-02-08,positive
2021-02-08,neutral
2021-02-08,positive
2021-02-08,positive
2021-02-08,neutral
2021-02-08,neutral
2021-02-08,positive
2021-02-08,negative
2021-02-08,positive
2021-02-09,negative
2021-02-09,neutral
2021-02-09,positive
2021-02-09,neutral
2021-02-09,positive
2021-02-09,positive
2021-02-10,neutral
2021-02-10,neutral
2021-02-10,negative
2021-02-10,positive
2021-02-10,positive
2021-02-10,neutral
2021-02-10,neutral
2021-02-11,positive
2021-02-11,neutral
2021-02-11,positive
2021-02-11,neutral
2021-02-12,neutral
2021-02-12,neutral
2021-02-12,positive
2021-02-12,neutral
2021-02-12,neutral
2021-02-12,positive
2021-02-12,positive
2021-02-14,neutral
2021-02-15,neutral
2021-02-15,neutral
2021-02-16,positive
2021-02-16,positive
2021-02-16,neutral
2021-02-16,negative
2021-02-16,positive
2021-02-16,positive
2021-02-16,neutral
2021-02-17,positive
2021-02-17,neutral
2021-02-17,neutral
2021-02-17,positive
2021-02-17,positive
2021-02-18,neutral
2021-02-18,neutral
2021-02-18,positive
2021-02-18,positive
2021-02-18,neutral
2021-02-18,positive
2021-02-19,negative
2021-02-19,neutral
2021-02-19,neutral
2021-02-19,neutral
2021-02-19,neutral
2021-02-19,neutral
2021-02-20,negative
2021-02-20,negative
2021-02-22,neutral
2021-02-22,neutral
2021-02-22,negative
2021-02-22,neutral
2021-02-22,negative
2021-02-22,negative
2021-02-23,neutral
2021-02-23,neutral
2021-02-23,neutral
2021-02-23,positive
2021-02-23,negative
2021-02-23,negative
2021-02-23,negative
2021-02-23,neutral
2021-02-24,neutral
2021-02-24,negative
2021-02-24,negative
2021-02-24,neutral
2021-02-24,neutral
2021-02-24,neutral
2021-02-24,positive
2021-02-24,negative
2021-02-25,neutral
2021-02-25,neutral
2021-02-25,neutral
2021-02-25,neutral
2021-02-25,neutral
2021-02-25,neutral
2021-02-25,negative
2021-02-25,neutral
2021-02-25,neutral
2021-02-25,positive
2021-02-25,neutral
2021-02-26,neutral
2021-02-26,negative
2021-02-26,neutral
2021-02-26,neutral
2021-02-26,positive
2021-02-27,neutral
2021-02-27,neutral
2021-02-27,neutral
2021-02-28,neutral
2021-02-28,positive
2021-03-01,positive
2021-03-01,neutral
2021-03-01,positive
2021-03-01,neutral
2021-03-01,neutral
2021-03-01,positive
2021-03-01,negative
2021-03-01,neutral
2021-03-01,neutral
2021-03-01,positive
2021-03-01,positive
2021-03-02,positive
2021-03-02,neutral
2021-03-02,neutral
2021-03-02,positive
2021-03-02,positive
2021-03-02,neutral
2021-03-02,positive
2021-03-02,positive
2021-03-02,positive
2021-03-02,neutral
2021-03-03,neutral
2021-03-03,negative
2021-03-03,negative
2021-03-03,neutral
2021-03-04,positive
2021-03-04,negative
2021-03-04,neutral
2021-03-04,negative
2021-03-04,neutral
2021-03-04,neutral
2021-03-04,positive
2021-03-04,positive
2021-03-04,neutral
2021-03-05,neutral
2021-03-05,negative
2021-03-05,neutral
2021-03-05,neutral
2021-03-05,positive
2021-03-05,negative
2021-03-06,neutral
2021-03-08,neutral
2021-03-08,neutral
2021-03-08,positive
2021-03-08,positive
2021-03-08,positive
2021-03-08,neutral
2021-03-09,neutral
2021-03-09,positive
2021-03-09,positive
2021-03-09,negative
2021-03-09,positive
2021-03-09,neutral
2021-03-09,negative
2021-03-09,positive
2021-03-09,neutral
2021-03-10,positive
2021-03-10,positive
2021-03-10,neutral
2021-03-10,neutral
2021-03-10,positive
2021-03-10,neutral
2021-03-10,neutral
2021-03-10,neutral
2021-03-10,neutral
2021-03-10,negative
2021-03-11,positive
2021-03-11,negative
2021-03-11,positive
2021-03-11,positive
2021-03-11,positive
2021-03-11,negative
2021-03-11,positive
2021-03-12,negative
2021-03-12,neutral
2021-03-12,negative
2021-03-12,positive
2021-03-12,neutral
2021-03-12,neutral
2021-03-12,negative
2021-03-12,neutral
2021-03-12,positive
2021-03-13,positive
2021-03-13,neutral
2021-03-14,positive
2021-03-15,negative
2021-03-15,neutral
2021-03-15,neutral
2021-03-15,positive
2021-03-15,neutral
2021-03-15,neutral
2021-03-15,neutral
2021-03-15,neutral
2021-03-15,neutral
2021-03-15,positive
2021-03-16,neutral
2021-03-16,negative
2021-03-16,neutral
2021-03-16,neutral
2021-03-16,positive
2021-03-16,neutral
2021-03-16,neutral
2021-03-16,neutral
2021-03-16,positive
2021-03-16,positive
2021-03-16,positive
2021-03-16,positive
2021-03-16,neutral
2021-03-16,positive
2021-03-17,negative
2021-03-17,positive
2021-03-17,neutral
2021-03-17,negative
2021-03-17,neutral
2021-03-17,positive
2021-03-17,negative
2021-03-17,positive
2021-03-17,negative
2021-03-17,neutral
2021-03-18,positive
2021-03-18,neutral
2021-03-18,negative
2021-03-18,positive
2021-03-18,positive
2021-03-18,positive
2021-03-18,positive
2021-03-18,neutral
2021-03-18,positive
2021-03-19,positive
2021-03-19,neutral
2021-03-19,neutral
2021-03-19,positive
2021-03-19,positive
2021-03-19,positive
2021-03-19,neutral
2021-03-19,positive
2021-03-19,positive
2021-03-21,negative
2021-03-21,positive
2021-03-22,negative
2021-03-22,positive
2021-03-22,neutral
2021-03-22,neutral
2021-03-22,neutral
2021-03-22,neutral
2021-03-22,neutral
2021-03-22,neutral
2021-03-22,neutral
2021-03-23,positive
2021-03-23,positive
2021-03-23,positive
2021-03-23,neutral
2021-03-23,negative
2021-03-23,positive
2021-03-23,negative
2021-03-24,neutral
2021-03-24,positive
2021-03-24,neutral
2021-03-24,positive
2021-03-24,neutral
2021-03-24,neutral
2021-03-25,neutral
2021-03-25,neutral
2021-03-25,neutral
2021-03-25,positive
2021-03-25,positive
2021-03-25,positive
2021-03-25,neutral
2021-03-25,neutral
2021-03-25,positive
2021-03-25,neutral
2021-03-25,positive
2021-03-25,negative
2021-03-25,neutral
2021-03-25,neutral
2021-03-26,neutral
2021-03-26,neutral
2021-03-26,neutral
2021-03-26,neutral
2021-03-26,neutral
2021-03-26,neutral
2021-03-26,neutral
2021-03-26,positive
2021-03-26,positive
2021-03-27,positive
2021-03-29,neutral
2021-03-29,neutral
2021-03-29,negative
2021-03-29,neutral
2021-03-29,neutral
2021-03-29,positive
2021-03-29,negative
2021-03-29,positive
2021-03-30,neutral
2021-03-30,negative
2021-03-30,negative
2021-03-30,positive
2021-03-30,neutral
2021-03-30,positive
2021-03-30,negative
2021-03-30,neutral
2021-03-30,positive
2021-03-31,neutral
2021-03-31,neutral
2021-03-31,positive
2021-03-31,neutral
2021-03-31,neutral
2021-03-31,neutral
2021-03-31,positive
2021-03-31,negative
2021-03-31,neutral
2021-03-31,neutral
2021-03-31,positive
2021-04-01,positive
2021-04-01,positive
2021-04-01,neutral
2021-04-01,neutral
2021-04-01,neutral
2021-04-01,positive
2021-04-01,neutral
2021-04-01,neutral
2021-04-01,neutral
2021-04-01,positive
2021-04-01,positive
2021-04-02,neutral
2021-04-02,neutral
2021-04-02,positive
2021-04-02,positive
2021-04-04,neutral
2021-04-05,positive
2021-04-05,negative
2021-04-05,neutral
2021-04-05,positive
2021-04-05,positive
2021-04-05,positive
2021-04-06,negative
2021-04-07,positive
2021-04-07,neutral
2021-04-07,negative
2021-04-07,positive
2021-04-07,positive
2021-04-07,neutral
2021-04-07,neutral
2021-04-08,negative
2021-04-08,positive
2021-04-08,neutral
2021-04-08,neutral
2021-04-08,neutral
2021-04-08,positive
2021-04-08,positive
2021-04-08,neutral
2021-04-08,positive
2021-04-08,neutral
2021-04-09,positive
2021-04-09,neutral
2021-04-09,negative
2021-04-12,neutral
2021-04-12,neutral
2021-04-12,neutral
2021-04-12,neutral
2021-04-12,neutral
2021-04-12,negative
2021-04-12,negative
2021-04-12,positive
2021-04-13,positive
2021-04-13,neutral
2021-04-13,neutral
2021-04-13,neutral
2021-04-13,positive
2021-04-14,positive
2021-04-14,negative
2021-04-14,neutral
2021-04-14,neutral
2021-04-15,negative
2021-04-15,neutral
2021-04-15,neutral
2021-04-15,neutral
2021-04-15,positive
2021-04-15,neutral
2021-04-15,neutral
2021-04-16,positive
2021-04-16,neutral
2021-04-18,positive
2021-04-18,positive
2021-04-19,neutral
2021-04-19,positive
2021-04-19,neutral
2021-04-19,neutral
2021-04-19,negative
2021-04-20,neutral
2021-04-20,neutral
2021-04-20,positive
2021-04-20,neutral
2021-04-20,positive
2021-04-20,neutral
2021-04-20,positive
2021-04-20,neutral
2021-04-20,positive
2021-04-20,neutral
2021-04-20,neutral
2021-04-20,neutral
2021-04-21,neutral
2021-04-21,neutral
2021-04-21,positive
2021-04-21,negative
2021-04-21,neutral
2021-04-21,negative
2021-04-21,positive
2021-04-21,neutral
2021-04-22,neutral
2021-04-22,negative
2021-04-22,negative
2021-04-22,neutral
2021-04-22,neutral
2021-04-22,neutral
2021-04-22,positive
2021-04-23,positive
2021-04-23,neutral
2021-04-23,neutral
2021-04-23,neutral
2021-04-23,neutral
2021-04-23,positive
2021-04-23,positive
2021-04-23,positive
2021-04-24,positive
2021-04-26,positive
2021-04-26,neutral
2021-04-26,negative
2021-04-26,positive
2021-04-26,neutral
2021-04-26,positive
2021-04-26,positive
2021-04-26,positive
2021-04-26,positive
2021-04-26,negative
2021-04-26,negative
2021-04-27,neutral
2021-04-27,positive
2021-04-27,neutral
2021-04-27,negative
2021-04-27,positive
2021-04-27,neutral
2021-04-27,neutral
2021-04-28,neutral
2021-04-28,positive
2021-04-28,neutral
2021-04-28,neutral
2021-04-28,positive
2021-04-28,positive
2021-04-28,positive
2021-04-29,neutral
2021-04-29,positive
2021-04-29,neutral
2021-04-29,negative
2021-04-29,negative
2021-04-29,neutral
2021-04-29,neutral
2021-04-29,positive
2021-04-29,negative
2021-04-29,negative
2021-04-29,neutral
2021-04-29,negative
2021-04-29,positive
2021-04-29,neutral
2021-04-30,neutral
2021-04-30,neutral
2021-04-30,neutral
2021-04-30,negative
2021-04-30,positive
2021-04-30,positive
2021-04-30,neutral
2021-04-30,negative
2021-04-30,neutral
2021-04-30,neutral
2021-04-30,negative
2021-04-30,positive
2021-04-30,positive
2021-05-02,neutral
2021-05-02,neutral
2021-05-02,negative
2021-05-03,positive
2021-05-03,negative
2021-05-03,positive
2021-05-03,positive
2021-05-03,positive
2021-05-03,neutral
2021-05-03,neutral
2021-05-03,positive
2021-05-03,negative
2021-05-04,positive
2021-05-04,negative
2021-05-04,positive
2021-05-04,positive
2021-05-04,positive
2021-05-05,neutral
2021-05-05,neutral
2021-05-05,negative
2021-05-05,positive
2021-05-05,positive
2021-05-06,neutral
2021-05-06,neutral
2021-05-06,positive
2021-05-06,positive
2021-05-06,negative
2021-05-07,negative
2021-05-07,neutral
2021-05-07,positive
2021-05-10,positive
2021-05-10,negative
2021-05-10,neutral
2021-05-10,neutral
2021-05-11,negative
2021-05-11,positive
2021-05-11,positive
2021-05-12,negative
2021-05-12,positive
2021-05-12,neutral
2021-05-12,positive
2021-05-12,positive
2021-05-12,neutral
2021-05-12,positive
2021-05-13,neutral
2021-05-13,positive
2021-05-13,positive
2021-05-13,neutral
2021-05-14,neutral
2021-05-14,neutral
2021-05-14,positive
2021-05-16,negative
2021-05-16,neutral
2021-05-17,positive
2021-05-17,neutral
2021-05-17,neutral
2021-05-17,neutral
2021-05-17,positive
2021-05-17,positive
2021-05-17,neutral
2021-05-17,negative
2021-05-17,positive
2021-05-17,negative
2021-05-18,negative
2021-05-18,neutral
2021-05-18,neutral
2021-05-18,positive
2021-05-18,neutral
2021-05-19,negative
2021-05-19,negative
2021-05-19,negative
2021-05-19,positive
2021-05-19,neutral
2021-05-20,neutral
2021-05-20,neutral
2021-05-20,positive
2021-05-20,negative
2021-05-21,neutral
2021-05-21,neutral
2021-05-21,negative
2021-05-21,positive
2021-05-21,positive
2021-05-21,neutral
2021-05-22,positive
2021-05-22,positive
2021-05-23,negative
2021-05-24,neutral
2021-05-24,neutral
2021-05-24,neutral
2021-05-24,negative
2021-05-25,positive
2021-05-25,positive
2021-05-25,negative
2021-05-25,negative
2021-05-25,negative
2021-05-25,neutral
2021-05-26,neutral
2021-05-26,positive
2021-05-26,neutral
2021-05-26,positive
2021-05-26,negative
2021-05-26,positive
2021-05-26,positive
2021-05-26,positive
2021-05-26,negative
2021-05-27,positive
2021-05-27,neutral
2021-05-27,neutral
2021-05-27,neutral
2021-05-28,negative
2021-05-28,negative
2021-05-28,neutral
2021-05-28,negative
2021-05-28,neutral
2021-05-28,neutral
2021-05-28,neutral
2021-05-28,positive
2021-06-01,neutral
2021-06-01,negative
2021-06-02,neutral
2021-06-02,neutral
2021-06-02,neutral
2021-06-02,positive
2021-06-03,positive
2021-06-03,neutral
2021-06-03,neutral
2021-06-03,positive
2021-06-03,positive
2021-06-03,neutral
2021-06-03,positive
2021-06-03,neutral
2021-06-04,neutral
2021-06-04,positive
2021-06-04,neutral
2021-06-04,neutral
2021-06-04,neutral
2021-06-05,positive
2021-06-07,positive
2021-06-07,negative
2021-06-07,positive
2021-06-07,negative
2021-06-07,positive
2021-06-07,positive
2021-06-08,positive
2021-06-08,neutral
2021-06-08,neutral
2021-06-08,positive
2021-06-09,negative
2021-06-09,positive
2021-06-09,positive
2021-06-09,neutral
2021-06-10,positive
2021-06-10,positive
2021-06-10,neutral
2021-06-10,positive
2021-06-11,positive
2021-06-11,positive
2021-06-11,neutral
2021-06-11,negative
2021-06-11,positive
2021-06-11,neutral
2021-06-11,positive
2021-06-11,neutral
2021-06-13,positive
2021-06-14,neutral
2021-06-14,positive
2021-06-14,negative
2021-06-15,neutral
2021-06-15,neutral
2021-06-15,positive
2021-06-15,neutral
2021-06-15,positive
2021-06-15,neutral
2021-06-16,neutral
2021-06-16,neutral
2021-06-17,positive
2021-06-17,neutral
2021-06-17,positive
2021-06-17,negative
2021-06-17,neutral
2021-06-17,neutral
2021-06-17,positive
2021-06-17,positive
2021-06-18,positive
2021-06-18,positive
2021-06-18,positive
2021-06-19,positive
2021-06-21,neutral
2021-06-21,neutral
2021-06-21,neutral
2021-06-21,positive
2021-06-21,neutral
2021-06-21,neutral
2021-06-21,neutral
2021-06-22,positive
2021-06-23,neutral
2021-06-23,neutral
2021-06-23,neutral
2021-06-23,positive
2021-06-24,positive
2021-06-24,neutral
2021-06-24,neutral
2021-06-24,positive
2021-06-24,positive
2021-06-24,positive
2021-06-24,neutral
2021-06-24,positive
2021-06-24,positive
2021-06-25,neutral
2021-06-25,neutral
2021-06-25,negative
2021-06-28,neutral
2021-06-28,negative
2021-06-28,neutral
2021-06-28,neutral
2021-06-28,neutral
2021-06-28,neutral
2021-06-28,neutral
2021-06-28,neutral
2021-06-29,neutral
2021-06-29,negative
2021-06-29,positive
2021-06-29,neutral
2021-06-29,positive
2021-06-29,neutral
2021-06-29,neutral
2021-06-30,neutral
2021-06-30,neutral
2021-06-30,positive
2021-06-30,neutral
2021-06-30,neutral
2021-06-30,neutral
2021-06-30,negative
2021-06-30,neutral
2021-06-30,neutral
2021-07-01,neutral
2021-07-01,negative
2021-07-01,neutral
2021-07-01,neutral
2021-07-01,positive
2021-07-01,neutral
2021-07-02,neutral
2021-07-02,negative
2021-07-02,positive
2021-07-02,neutral
2021-07-02,neutral
2021-07-02,neutral
2021-07-06,positive
2021-07-06,positive
2021-07-06,neutral
2021-07-06,positive
2021-07-06,positive
2021-07-07,neutral
2021-07-07,neutral
2021-07-07,negative
2021-07-07,positive
2021-07-07,neutral
2021-07-08,neutral
2021-07-08,neutral
2021-07-08,neutral
2021-07-08,neutral
2021-07-09,negative
2021-07-09,neutral
2021-07-09,positive
2021-07-09,positive
2021-07-10,positive
2021-07-11,neutral
2021-07-12,positive
2021-07-12,neutral
2021-07-12,neutral
2021-07-12,neutral
2021-07-13,neutral
2021-07-13,neutral
2021-07-13,neutral
2021-07-13,neutral
2021-07-14,positive
2021-07-14,negative
2021-07-14,negative
2021-07-14,neutral
2021-07-14,neutral
2021-07-14,negative
2021-07-14,neutral
2021-07-14,positive
2021-07-15,neutral
2021-07-15,positive
2021-07-15,positive
2021-07-15,positive
2021-07-15,neutral
2021-07-15,negative
2021-07-15,positive
2021-07-15,positive
2021-07-16,negative
2021-07-16,positive
2021-07-16,positive
2021-07-16,negative
2021-07-16,neutral
2021-07-16,positive
2021-07-16,neutral
2021-07-16,positive
2021-07-19,neutral
2021-07-19,negative
2021-07-19,neutral
2021-07-19,neutral
2021-07-19,neutral
2021-07-19,positive
2021-07-19,neutral
2021-07-20,positive
2021-07-20,positive
2021-07-20,neutral
2021-07-20,neutral
2021-07-21,positive
2021-07-21,neutral
2021-07-21,positive
2021-07-21,positive
2021-07-21,positive
2021-07-21,positive
2021-07-21,neutral
2021-07-22,neutral
2021-07-22,positive
2021-07-22,positive
2021-07-22,positive
2021-07-22,positive
2021-07-22,neutral
2021-07-23,neutral
2021-07-23,neutral
2021-07-23,positive
2021-07-23,negative
2021-07-23,neutral
2021-07-23,neutral
2021-07-23,neutral
2021-07-25,positive
2021-07-26,neutral
2021-07-26,positive
2021-07-26,neutral
2021-07-26,positive
2021-07-26,neutral
2021-07-26,positive
2021-07-26,positive
2021-07-26,positive
2021-07-26,neutral
2021-07-26,neutral
2021-07-26,positive
2021-07-27,positive
2021-07-27,neutral
2021-07-27,neutral
2021-07-27,neutral
2021-07-27,neutral
2021-07-27,negative
2021-07-27,negative
2021-07-27,neutral
2021-07-27,neutral
2021-07-27,negative
2021-07-27,positive
2021-07-27,positive
2021-07-27,positive
2021-07-28,neutral
2021-07-28,positive
2021-07-28,negative
2021-07-28,neutral
2021-07-28,positive
2021-07-28,neutral
2021-07-28,positive
2021-07-28,neutral
2021-07-28,positive
2021-07-28,neutral
2021-07-28,positive
2021-07-28,neutral
2021-07-29,positive
2021-07-29,negative
2021-07-29,neutral
2021-07-29,neutral
2021-07-29,neutral
2021-07-29,positive
2021-07-29,neutral
2021-07-30,neutral
2021-07-30,positive
2021-07-30,negative
2021-07-30,positive
2021-07-30,positive
2021-08-01,positive
2021-08-02,neutral
2021-08-02,neutral
2021-08-02,positive
2021-08-02,neutral
2021-08-02,neutral
2021-08-02,positive
2021-08-03,neutral
2021-08-03,neutral
2021-08-03,neutral
2021-08-03,neutral
2021-08-03,positive
2021-08-03,neutral
2021-08-04,negative
2021-08-04,neutral
2021-08-04,positive
2021-08-04,positive
2021-08-04,positive
2021-08-05,negative
2021-08-05,positive
2021-08-05,neutral
2021-08-06,negative
2021-08-06,neutral
